75520,jpn,「恵子の男関係が知りたいかな」「男関係？」「誰と仲が良いとか、誰とつきあったとか」
75537,jpn,３０ユーロになります。
75556,jpn,そうじゃない。性差別やら女性蔑視やら、そういうものとは関係なく、男と女は違うんだ。
75648,jpn,杳として行方が知れない。
75666,jpn,理由はこうこうであるとちゃんと説明しなさい。
75692,jpn,迷っている間にも、どんどん袋小路に追いつめられていくみたい。
75770,jpn,彼は二枚目だ。
75797,jpn,彼のスイングは実に見事だ。
75814,jpn,猫が死んだ時、ダイアナは錯乱状態になった。
75828,jpn,二人の間がしっくり行かない。
75830,jpn,鍋にごま油を中火で熱し、にんにく、鶏肉を入れて炒め、色が変わったら中華スープと白菜を入れて煮る。
75841,jpn,同日にアポロ１１号が月面着陸に成功した。
75862,jpn,辻さんがドラマのなかで歌っていたフォークの歌は、何ていうのですか？
75887,jpn,誰も僕の意見など聞きたがらない。
75911,jpn,他人より身内。
75941,jpn,赤いネクタイを買いました。
75983,jpn,薪が足りず、はやくも火勢が衰えはじめた暖炉。
75986,jpn,神は自らにかたどって人を創造された。
76045,jpn,社長は話の分かるタイプの人だ。
76057,jpn,自分でも負けた。
76062,jpn,自分でもそれをやってみなさい。
76063,jpn,自分でもそれが解っているんだけど。
76065,jpn,自販機でコーヒーを買おうと１００円入れてボタンを押したら、一気に４本も、どかどかと落ちてきた！
76067,jpn,自宅を改築する際に、この部屋にだけ防音設備と内鍵を付けたんだ。
76080,jpn,私は病院で点滴を受けた。
76102,jpn,子たる者すべからく親の命に従うべし。
76109,jpn,仕事をサボったからクビになった。
76111,jpn,酸性土を灰で中和する。
76127,jpn,妻が早産で１５００グラムの女の子を授かった。
76205,jpn,劇の批評はおしなべて好評だった。
76213,jpn,啓子さんの問題はうわさで聞き知った。
76223,jpn,錦あやなす木々で山が染まっていた。
76238,jpn,急激にかりかりした鳥皮が食べたくなった。
76239,jpn,宮殿は物々しい警戒ぶりだった。
76265,jpn,勘定書を頼むよ。
76266,jpn,勘定書をお願いします。
76295,jpn,家賃の支払いが5日を過ぎると、延滞料金が加算されます。
76297,jpn,家では赤味がかった髪とそばかすのせいで、母が侮蔑を込めて「にんじん」と名付け、皆にもそう呼ばせています。
76375,jpn,ライオンは動物の王さまです。
76382,jpn,やっとほしい本を手に入れた。
76406,jpn,またお越しください。
76439,jpn,ポールの髪には潤いがない。
76471,jpn,ひげを生やしているせいなのか、一見怖そうなのに、実はやさしい人だ。
76580,jpn,ただいま！あら？お客様、見えてるの？
76601,jpn,それは山火事の後に「土石流」が発生するということです。
76602,jpn,それは君の空耳だ。
76682,jpn,しかもこの女、２回も替玉しやがった。
76719,jpn,これが一番得意な分野です。
76734,jpn,この暑さに１０マイルもてくてく歩くのはたまらない。
76763,jpn,ここにゴミ捨てるべからず。
76795,jpn,カタツムリがすっと角を出した。
76799,jpn,ガイドブックによれば、ここがここいらで一番美味しい店なんだって。
76852,jpn,インターネットの接続が遮断された。
76853,jpn,インサイダー取引に当たる疑いが濃厚になってきた。
76864,jpn,いつもあかだらけで、食事も満足に与えられていない様子でした。
76887,jpn,アルカリは酸を中和する。
76894,jpn,アマゾン・ドット・コムで本を注文しました。
76902,jpn,あのチームはつわものぞろいだ。
76903,jpn,あのさ恭平、この問題・・・食塩水のやつなんだけど・・・。
76934,jpn,Windows系ＯＳではアドミニストレーターアカウントがルートに相当する。
76950,jpn,７歳の時、すでに自ら弓と矢を作った。
76993,jpn,「腰は痛む？」「いや、別に」「そう、それは不幸中の幸いね」
77061,jpn,頷いたり、手を叩いたり、ほほえんだり、また、爆笑したりして承認を伝える。
77065,jpn,隕石が燃えて、流星となる。
77068,jpn,やがて万物は死に絶えます。
77075,jpn,蝙蝠は鳥ではなく哺乳類だ。
77078,jpn,藪をつついてヘビを出す。
77079,jpn,蓼食う虫も好き好き。
77085,jpn,籠の中のリンゴの数を数えなさい。
77088,jpn,爬虫類が大嫌い。
77102,jpn,喘息の発作が起きました。
77106,jpn,腕時計の収集が趣味だ。
77107,jpn,犬が腕時計と扇子を食った。
77108,jpn,腕時計が見つからないんです。
77119,jpn,腕の傷は跡を残した。
77120,jpn,腕のいい工芸師は自分の作品に誇りを持っている。
77133,jpn,脇腹が少し痛い。
77136,jpn,脇の下に汗をかいた。
77148,jpn,話をやめてくれませんか。
77176,jpn,話し手は例を用いてその理論を説明した。
77179,jpn,話し手の周りには人だかりがしていた。
77184,jpn,話をするとすぐに口論になる。
77191,jpn,話しかけるな。
77208,jpn,和平会議が来週始まる。
77227,jpn,論議を終えましょう。
77231,jpn,録音が終わったらそれを再生して聞かせてください。
77232,jpn,六十の手習い。
77233,jpn,六時半に予約しています。
77237,jpn,六時きっかりにここへ来なさい。
77241,jpn,六月には雨が多い。
77254,jpn,老婦人が道を横断している。
77257,jpn,老婆が焼け死んだ。
77258,jpn,老年は死に取り巻かれている島である。
77259,jpn,お年よりへのその対応はひどい。
77260,jpn,老人達が若者達よりいつも賢いとは限らない。
77261,jpn,老人を尊敬せねばならない。
77263,jpn,老人をいたわりなさい。
77265,jpn,老人は役に立つ忠告を１つしてくれた。
77276,jpn,老人は休むために少しの間立ち止まった。
77295,jpn,老人の肖像画が壁に掛かっていた。
77299,jpn,老人に親切にしなさい。
77304,jpn,お年寄りには生きがいが必要だ。
77305,jpn,お年寄りには親切にしなさい。
77321,jpn,老後のためにかねをためる。
77378,jpn,労働者たちは腰まで裸だった。
77379,jpn,労働者たちはくつろげる酒場に集まることが好きである。
77384,jpn,労働は経済面の利益、つまり給料を選るのに必要なだけでなく、社会的及び心理的欲求、つまり、社会の利益のために何かをしているという感じを抱くためにも、必要なのである。
77389,jpn,労なくして益なし。
77393,jpn,路面電車は電気で動く。
77403,jpn,連絡先をここに書いてください。
77406,jpn,連絡するなら電話でお願いします。
77409,jpn,連絡して下さい。
77410,jpn,連絡してくださいね。
77422,jpn,練習は熟達の道。
77423,jpn,練習は、外国語に熟達する唯一の方法だ。
77424,jpn,練習が完成を生む。
77425,jpn,練習が完ぺきにする。
77431,jpn,恋人達はキスをした。
77436,jpn,恋人たちはお互いに腕を組んで歩いていた。
77437,jpn,恋愛は理性では抑えられない。
77443,jpn,恋は本来盲目である。
77452,jpn,恋とせきとは隠せない。
77455,jpn,恋かな？
77479,jpn,列車は石油で走らせるのですか。
77491,jpn,列車は事故のため遅れた。
77498,jpn,列車は五時ちょうどに発車した。
77501,jpn,列車は滑らかに停止した。
77510,jpn,列車はロンドンに着いた。
77516,jpn,列車はひどく混んでいたので私はずっと立ったままでいなければならなかった。
77518,jpn,列車はたった今ついたばかりです。
77519,jpn,列車はダイヤどおりに動いている。
77524,jpn,列車は６時に出る。
77525,jpn,列車は５時きっかりに発車した。
77527,jpn,列車は１５両編成だ。
77533,jpn,列車は１０時ちょうどに出発した。
77553,jpn,列車に乗り遅れないように彼は朝早く家を出た。
77580,jpn,列車がひどく込んでいて、私は途中ずっと立っていなければならなかった。
77591,jpn,歴史は繰り返す。
77593,jpn,歴史は過去を扱う。
77606,jpn,零細企業はインフレで苦境に陥っています。
77617,jpn,鈴木さんはその日の午後にスピーチをすることになっていた。
77622,jpn,礼儀正しくすると得である。
77623,jpn,礼儀正しくしなさい。
77626,jpn,礼儀作法に気を付けなければいけない。
77651,jpn,冷静に考えて見ろよ！
77658,jpn,冷やしたのをください。
77660,jpn,冷たい風は海から吹いている。
77672,jpn,冷たいものが歯にしみます。
77680,jpn,例外は原則のある証拠。
77681,jpn,例外のない規則はありません。
77682,jpn,例外のないルールはない。
77691,jpn,例によって私の入浴中に電話が鳴った。
77702,jpn,例えば、大阪はサンフランシスコの姉妹都市です。
77707,jpn,例えば、君は英語が好きですか。
77709,jpn,例えば、ロンドンは今は朝７時です。
77711,jpn,例えば、フランス人ならロシア人のジョークを聞いてもなかなか笑えないかも知れない。
77720,jpn,類人猿は知能が高い。
77721,jpn,類をもって集まる。
77724,jpn,類は類をもって集まる。
77725,jpn,類は友を呼ぶ。
77736,jpn,涙が彼女の頬を伝って流れた。
77757,jpn,隣の部屋で誰かが動き回っているのが聞こえますか。
77761,jpn,隣の部屋がうるさいのです。
77765,jpn,隣の人の土地は自分の土地より優れた穀物を産出する。
77767,jpn,隣の人とうまくやるのは難しかった。
77770,jpn,隣の芝生はうちのより青い。
77797,jpn,緑色は君にとても似合う。
77810,jpn,力が尽きた。
77817,jpn,領収書がほしいのですが。
77819,jpn,良薬は口に苦し。
77820,jpn,良心が彼を苦しめた。
77828,jpn,良書と悪書を見分けるのは必ずしも容易ではない。
77837,jpn,良し、その意気で。
77845,jpn,良きコーチはいわば選手の親のようなものだ。
77856,jpn,良い天気は続くでしょう。
77864,jpn,良い戦争も悪い平和もあったためしはない。
77868,jpn,良い席が取れるように早くそこへ行った。
77874,jpn,良い習慣は子供時代に養うべきである。
77875,jpn,良い収穫を得る為には、肥沃な土壌が不可欠だ。
77880,jpn,良い考えが彼の頭にふと浮かんだ。
77895,jpn,良いフライトを！
77898,jpn,良いことを聞いた！今度試してみようっと！
77912,jpn,涼しくなってきましたね。
77919,jpn,料理長においしかったとお伝え下さい。
77935,jpn,料理のうまい女性が欲しい。
77938,jpn,料理にあまりに時間がかかりすぎる。
77941,jpn,料理ということになれば、誰もメアリーにはかなわない。
77947,jpn,料理が冷めてしまっています。
77948,jpn,料理が冷えてます。
77950,jpn,料理が冷えてしまっている。
77965,jpn,料金には箱代は含みません。
77966,jpn,寮生活には慣れましたか。
77968,jpn,寮の暖房が故障してるんです。
77972,jpn,両方とも好きなわけではない。
77973,jpn,両方とも好きというわけではない。
77974,jpn,両方ともよい。
77982,jpn,両替したいんですが。
77994,jpn,両親は彼を静めるのに成功した。
78024,jpn,両親はおじを見送りに空港に行った。
78043,jpn,ご両親によろしくお伝えください。
78044,jpn,両親には礼儀正しくしなさい。
78055,jpn,両親ともゴルフをするのではない。
78061,jpn,両親が僕らの面倒を見てくれたから、今後は僕らが両親の面倒を見る番だ。
78067,jpn,両親が私にはがきを送ってくれた。
78069,jpn,両親が昨晩ひそひそと話をしているのを聞いた。
78077,jpn,両手をあげろ！
78079,jpn,両手でつかんでいなさい。
78082,jpn,両手でそのボールを持ちなさい。
78090,jpn,両者の間には格段の違いがある。
78102,jpn,両国は今、平和な状態にあります。
78104,jpn,両国は危機解決に向けて交渉をするでしょう。
78107,jpn,両国の代表団はジュネーブで会見した。
78110,jpn,両国とも今は平和な状態にある。
78112,jpn,了解しました。
78125,jpn,旅行中はほとんど米は食べられなかった。
78134,jpn,旅行小切手で払ってもいいですか。
78152,jpn,旅行をする暇がない。
78154,jpn,旅行は人の視野を広める。
78177,jpn,旅行についてはご両親と相談してください。
78178,jpn,旅行にかかった経費は払い戻しを請求できます。
78186,jpn,旅行でこのガイドブックが役に立つかもしれませんよ。
78189,jpn,旅行するときはあまりたくさんの荷物を持っていくな。
78191,jpn,旅券をどこかに置き忘れました。
78200,jpn,旅は私たちの心を大いに豊かにするだろう。
78201,jpn,旅はよりよい教育法の一つである。
78203,jpn,旅の恥はかきすて。
78211,jpn,旅に行く前に、私は散髪した。
78212,jpn,龍は空想の動物だ。
78214,jpn,竜巻で村全体が破壊された。
78215,jpn,竜は想像上の生物である。
78216,jpn,隆、もうお風呂に入った？
78217,jpn,硫黄は青い炎を上げて燃える。
78218,jpn,硫黄はマッチを作るのに使われる。
78220,jpn,留守番電話にメッセージを入れてください。
78222,jpn,留守電に入れといてね。
78223,jpn,留守中子猫の世話は任せてください。
78224,jpn,留守中犬を預かりましょう。
78225,jpn,留守中犬を世話して下さい。
78228,jpn,留守中にもし彼がきたら、私が帰るまで待つように言ってください。
78229,jpn,留守中にブラウンさんとおっしゃる方が来られましたよ。
78230,jpn,留守中どなたか見えましたか。
78232,jpn,留守中スミスさんという方が来ました。
78233,jpn,留守中いい子でいるんですよ。
78234,jpn,留守の間私の代理をしていただけますか。
78235,jpn,留守の間に田中さんから電話がありました。
78236,jpn,留守の間にお金を全部盗まれてしまった。
78237,jpn,留守の間、私の犬の世話をお願いしたいんですけど。
78238,jpn,留守の間、ペットの世話をしていただけますか。
78239,jpn,留学先をオーストラリアにするかカナダにするか決められない。
78240,jpn,留学をするために私はお金を貯めています。
78241,jpn,留学するという私の決心に両親は驚いた。
78244,jpn,留学しようという私の決心は両親を驚かせた。
78245,jpn,留学したいものだ。
78257,jpn,流感で彼はゴルフが出来なかった。
78263,jpn,流れの静かな川は水が深い。
78272,jpn,立派ですね。
78282,jpn,立ち入りを禁ず。
78283,jpn,立ち上がってはいけません。
78287,jpn,立ちなさい。
78294,jpn,率直に言って私はあなたと行きたくない。
78298,jpn,率直に言って、彼が嫌いだ。
78299,jpn,率直に言って、私は彼と一緒に働きたくない。
78302,jpn,率直に言って、その考えは気に入らない。
78320,jpn,陸に上がった河童。
78321,jpn,陸と水で地球の表面は出来ている。
78325,jpn,離陸するほうが着陸するよりたやすい。
78357,jpn,理論と実際を結び付けるべきだ。
78363,jpn,理由は以下のとおりである。
78364,jpn,理由は誰も分からない。
78366,jpn,理由がわかりかねます。
78367,jpn,理髪店に行って来たところだ。
78369,jpn,理髪師は人のひげをそり、散髪をする人である。
78374,jpn,理性を失った人たちが戦争を遂行した。
78381,jpn,理解してもらうのがずいぶん難しいと思いました。
78392,jpn,利口だね。
78406,jpn,嵐は多くの被害をもたらした。
78420,jpn,嵐の被害は何もなかった。
78432,jpn,嵐の間は船客はみな船酔いした。
78434,jpn,嵐のため列車は止まった。
78442,jpn,嵐のために飛行機は離陸できなかった。
78453,jpn,嵐にもかかわらず彼は出ていった。
78455,jpn,嵐になりそうです。
78458,jpn,嵐で停電した。
78464,jpn,嵐が起ころうとしている。
78472,jpn,卵を焼いてくれ。
78475,jpn,卵を割らなければオムレツは作れない。
78479,jpn,卵を一つ茹でてよ。
78499,jpn,卵の値段があがっている。
78524,jpn,落ち着けよ。
78525,jpn,落ち着きが肝心です。
78528,jpn,落ち着いて。
78537,jpn,落ちないようにロープを握りしめた。
78538,jpn,落ちつけよ。
78539,jpn,落ちつきな。
78541,jpn,落ちついて。
78546,jpn,雷鳴がさらに大きくなった。
78552,jpn,雷は、嵐が近づいている徴候だ。
78554,jpn,雷が鳴ると、雨が降り始めた。
78560,jpn,頼んだ物がまだ来ません。
78573,jpn,来年私はあなたの３倍の年齢になる。
78575,jpn,来年君は何歳になりますか。
78577,jpn,来年は帽子が流行してくるだろう。
78583,jpn,来年で何歳になるんですか。
78587,jpn,来年はどのくらい金がいるか計算しなさい。
